"code","post_code","tambon","amphur","province","reg_code","order","area"
"301609","30240",ตะโก,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301610","30240",ห้วยแคน,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301700","30270","",ชุมพวง,นครราชสีมา,NKR,1,NE
"301701","30270",ชุมพวง,ชุมพวง,นครราชสีมา,NKR,1,NE
"301702","30270",ประสุข,ชุมพวง,นครราชสีมา,NKR,1,NE
"301703","30270",ท่าลาด,ชุมพวง,นครราชสีมา,NKR,1,NE
"301704","30270",สาหร่าย,ชุมพวง,นครราชสีมา,NKR,1,NE
"301705","30270",ตลาดไทร,ชุมพวง,นครราชสีมา,NKR,1,NE
"301706","30270",ช่องแมว,ชุมพวง,นครราชสีมา,NKR,1,NE
"301707","30270",ขุย,ชุมพวง,นครราชสีมา,NKR,1,NE
"301708","30270",กระเบื้องนอก,ชุมพวง,นครราชสีมา,NKR,1,NE
"301709","30270",เมืองยาง,ชุมพวง,นครราชสีมา,NKR,1,NE
"301710","30270",โนนรัง,ชุมพวง,นครราชสีมา,NKR,1,NE
"301711","30270",บ้านยาง,ชุมพวง,นครราชสีมา,NKR,1,NE
"301712","30270",ละหานปลาค้าว,ชุมพวง,นครราชสีมา,NKR,1,NE
"301713","30270",โนนอุดม,ชุมพวง,นครราชสีมา,NKR,1,NE
"301714","30270",หนองหลัก,ชุมพวง,นครราชสีมา,NKR,1,NE
"301715","30270",ไพล,ชุมพวง,นครราชสีมา,NKR,1,NE
"301716","30270",โนนตูม,ชุมพวง,นครราชสีมา,NKR,1,NE
"301717","30270",โนนยอ,ชุมพวง,นครราชสีมา,NKR,1,NE
"301800","30170","",สูงเนิน,นครราชสีมา,NKR,1,NE
"301801","30170",สูงเนิน,สูงเนิน,นครราชสีมา,NKR,1,NE
"301802","30170",เสมา,สูงเนิน,นครราชสีมา,NKR,1,NE
"301803","30170",โคราช,สูงเนิน,นครราชสีมา,NKR,1,NE
"301804","30170",บุ่งขี้เหล็ก,สูงเนิน,นครราชสีมา,NKR,1,NE
"301805","30170",โนนค่า,สูงเนิน,นครราชสีมา,NKR,1,NE
"301806","30170",โค้งยาง,สูงเนิน,นครราชสีมา,NKR,1,NE
"301807","30170",มะเกลือเก่า,สูงเนิน,นครราชสีมา,NKR,1,NE
"301808","30170",มะเกลือใหม่,สูงเนิน,นครราชสีมา,NKR,1,NE
"301809","30380",นากลาง,สูงเนิน,นครราชสีมา,NKR,1,NE
"301810","30380",หนองตะไก้,สูงเนิน,นครราชสีมา,NKR,1,NE
"301811","30380",กุดจิก,สูงเนิน,นครราชสีมา,NKR,1,NE
"301900","30280","",ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"301901","30180",ขามทะเลสอ,ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"301902","30080",โป่งแดง,ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"301903","29980",พันดุง,ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"301904","29880",หนองสรวง,ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"301905","29780",บึงอ้อ,ขามทะเลสอ,นครราชสีมา,NKR,1,NE
"302000","30140","",สีคิ้ว,นครราชสีมา,NKR,1,NE
"302001","30140",สีคิ้ว,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302002","30140",บ้านหัน,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302003","30140",กฤษณา,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302004","30340",ลาดบัวขาว,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302005","30140",หนองหญ้าขาว,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302006","30140",กุดน้อย,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302007","30140",หนองน้ำใส,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302008","30140",วังโรงใหญ่,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302009","30140",มิตรภาพ,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302010","30340",คลองไผ่,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302011","30140",ดอนเมือง,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302012","30140",หนองบัวน้อย,สีคิ้ว,นครราชสีมา,NKR,1,NE
"302100","30130","",ปากช่อง,นครราชสีมา,NKR,1,NE
"302101","30130",ปากช่อง,ปากช่อง,นครราชสีมา,NKR,1,NE
"302102","30320",กลางดง,ปากช่อง,นครราชสีมา,NKR,1,NE
"302103","30130",จันทึก,ปากช่อง,นครราชสีมา,NKR,1,NE
"302104","30130",วังกะทะ,ปากช่อง,นครราชสีมา,NKR,1,NE
"302105","30130",หมูสี,ปากช่อง,นครราชสีมา,NKR,1,NE
"302106","30130",หนองสาหร่าย,ปากช่อง,นครราชสีมา,NKR,1,NE
"302107","30130",ขนงพระ,ปากช่อง,นครราชสีมา,NKR,1,NE
"302108","30130",โป่งตาลอง,ปากช่อง,นครราชสีมา,NKR,1,NE
"302109","30130",คลองม่วง,ปากช่อง,นครราชสีมา,NKR,1,NE
"302110","30130",หนองน้ำแดง,ปากช่อง,นครราชสีมา,NKR,1,NE
"302111","30130",วังไทร,ปากช่อง,นครราชสีมา,NKR,1,NE
"302112","30320",พญาเย็น,ปากช่อง,นครราชสีมา,NKR,1,NE
"302200","30410","",หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302201","30410",หนองบุนนาก,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302202","30410",สารภี,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302203","30410",ไทยเจริญ,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302204","30410",หนองหัวแรต,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302205","30410",แหลมทอง,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302206","30410",หนองตะไก้,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302207","30410",ลุงเขว้า,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302208","30410",หนองไม้ไผ่,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302209","30410",บ้านใหม่,หนองบุญมาก,นครราชสีมา,NKR,1,NE
"302300","30440","",แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302301","30440",แก้งสนามนาง,แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302302","30440",โนนสำราญ,แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302303","30440",บึงพะไล,แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302304","30440",สีสุก,แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302305","30440",บึงสำโรง,แก้งสนามนาง,นครราชสีมา,NKR,1,NE
"302400","30360","",โนนแดง,นครราชสีมา,NKR,1,NE
"302401","30360",โนนแดง,โนนแดง,นครราชสีมา,NKR,1,NE
"302402","30360",โนนตาเถร,โนนแดง,นครราชสีมา,NKR,1,NE
"302403","30360",สำพะเนียง,โนนแดง,นครราชสีมา,NKR,1,NE
"302404","30360",วังหิน,โนนแดง,นครราชสีมา,NKR,1,NE
"302405","30360",ดอนยาวใหญ่,โนนแดง,นครราชสีมา,NKR,1,NE
"302500","30370","",วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302501","30370",วังน้ำเขียว,วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302502","30370",วังหมี,วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302503","30150",ระเริง,วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302504","30370",อุดมทรัพย์,วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302505","30370",ไทยสามัคคี,วังน้ำเขียว,นครราชสีมา,NKR,1,NE
"302600","30210","",เทพารักษ์,นครราชสีมา,NKR,1,NE
"302601","30210",สำนักตะคร้อ,เทพารักษ์,นครราชสีมา,NKR,1,NE
"302602","30210",หนองแวง,เทพารักษ์,นครราชสีมา,NKR,1,NE
"302603","30210",บึงปรือ,เทพารักษ์,นครราชสีมา,NKR,1,NE
